,firstname,lastname,current,sigma,mu
4904,Helen,HALDENBY,"N(mu=-1.318, sigma=0.509)",0.5086591254369353,-1.317575590779074
11479,Regine,STORÅ,"N(mu=-1.319, sigma=0.355)",0.3546142233565092,-1.3189224301318445
5955,Marija,MILOSAVLJEVIC,"N(mu=-1.319, sigma=0.672)",0.6723662853494069,-1.319049907842872
12296,Arta,MATELSONE,"N(mu=-1.322, sigma=0.610)",0.6097663802997654,-1.3219477852395696
2725,Antonia Ioana,TRIFU,"N(mu=-1.354, sigma=0.611)",0.6110653686737976,-1.3535938346357337
5781,Olga,MEDVEDIEVA,"N(mu=-1.363, sigma=1.041)",1.0413806139692683,-1.3629873799238128
3926,Watchareewan,TOMAS,"N(mu=-1.369, sigma=0.635)",0.635300283501734,-1.3687070596196576
1526,Nika,POTAPOVA,"N(mu=-1.369, sigma=0.399)",0.39864254287716533,-1.368839627030467
1447,Tereza,SIRUCKOVA,"N(mu=-1.377, sigma=0.745)",0.7445015510335901,-1.377352897783367
13721,Alexandra,KATERI,"N(mu=-1.382, sigma=0.730)",0.7304908951956018,-1.3819629570703167
2321,Erina,MIURA,"N(mu=-1.385, sigma=0.631)",0.6310715657924179,-1.3851064691568888
3178,Lucelia,BLANCO,"N(mu=-1.388, sigma=0.881)",0.880606687730873,-1.3876623038518845
2842,Monika,PROKOPIUK-KAWECKA,"N(mu=-1.398, sigma=1.030)",1.0301478957518526,-1.3975578903642005
3509,Nasim,BIYARJOMANDY,"N(mu=-1.403, sigma=0.475)",0.4748700114051999,-1.4027695099430402
3646,Goh Hui Chen,JANET,"N(mu=-1.403, sigma=0.763)",0.7632229188088488,-1.4032776670601845
703,Imogen,HORROCKS,"N(mu=-1.404, sigma=0.544)",0.5437495131615113,-1.4044135105770374
3374,Margarita,AGAMBAYEVA,"N(mu=-1.407, sigma=0.396)",0.3959230753652965,-1.406682877749788
14483,Svana,BJARNASON,"N(mu=-1.416, sigma=0.600)",0.5999883722069319,-1.4160758682567591
2818,Sanja-Riia,COLLIN,"N(mu=-1.419, sigma=0.602)",0.6016436376397454,-1.4192876287322307
5978,Dalia,HAMDY,"N(mu=-1.427, sigma=1.105)",1.1045511096298324,-1.4269607925824328
6172,Erica,CARLSON,"N(mu=-1.428, sigma=0.459)",0.4591242588702712,-1.428225820014685
5982,Boróka,SZÉLL,"N(mu=-1.433, sigma=1.076)",1.0758222390138923,-1.4330379539392823
6235,Eilleen,JUBES ANGARITA,"N(mu=-1.439, sigma=0.819)",0.819107634390914,-1.438825269760243
5933,Natalia, KOROLEVA,"N(mu=-1.446, sigma=1.149)",1.149428391995366,-1.4456918195567372
5977,Andrea,ČEPCOVÁ,"N(mu=-1.447, sigma=0.666)",0.6656318520830125,-1.4465028843987848
4369,Agniete,BALTRUNE,"N(mu=-1.447, sigma=0.394)",0.3939700818713776,-1.4467770324819094
1599,Olivia,WYETT,"N(mu=-1.447, sigma=0.741)",0.7413724279465637,-1.4470141812677575
8846,Kathrine Elsig,JENSEN,"N(mu=-1.465, sigma=0.766)",0.7662551807139392,-1.465070122750962
640,Rhoslyn,FRUGTNIET,"N(mu=-1.480, sigma=1.012)",1.0121325533310759,-1.4796349123322925
3900,Muykuay,SILVA,"N(mu=-1.483, sigma=0.397)",0.39703122728450174,-1.483276566546233
6331,Karla,FERNANDEZ ESPONDA,"N(mu=-1.499, sigma=1.077)",1.0765588919151061,-1.499010369535472
5932,Marta,SAVKINA,"N(mu=-1.500, sigma=0.858)",0.858253406298469,-1.5004758357567547
5887,Clarrie,LAM,"N(mu=-1.509, sigma=0.423)",0.4234324746893687,-1.50903107588528
6383,Su En,NEO,"N(mu=-1.521, sigma=1.041)",1.0406647883777753,-1.5206043023029783
13815,Natalie,GOH SIHUI,"N(mu=-1.522, sigma=1.041)",1.040502427424077,-1.5220051169977749
2908,Bianka,JANECKA,"N(mu=-1.525, sigma=0.529)",0.5287219557794424,-1.5249553158246463
2183,Panka,FARKAS,"N(mu=-1.530, sigma=1.017)",1.0166544795335397,-1.5295663787521736
12859,Ema,GALEOVA,"N(mu=-1.536, sigma=0.731)",0.7306733655480364,-1.535516329567789
1493,Alla,MARENYCH,"N(mu=-1.540, sigma=0.605)",0.60492577661505,-1.5396682484647282
3981,Amour,PAZ,"N(mu=-1.541, sigma=0.604)",0.6044687165131802,-1.5406004005258493
5782,Aliya,ISKAKOVA,"N(mu=-1.545, sigma=0.810)",0.8102543313094047,-1.5451228587376948
3832,Liana Nicole,MORA,"N(mu=-1.552, sigma=1.043)",1.0432041529847884,-1.5519566456957425
3790,Olga,FEDYUK,"N(mu=-1.563, sigma=0.727)",0.726949620914868,-1.5631254180642333
6234,Cindy,SARARAK,"N(mu=-1.568, sigma=1.122)",1.1222364304027177,-1.5681889888762206
4221,Valeria,MACIAS FERREIRA,"N(mu=-1.574, sigma=0.734)",0.7338731042620189,-1.5739603397118145
8577,Johanna,SÖRBOM,"N(mu=-1.575, sigma=1.017)",1.016707281500614,-1.5750481621783043
13762,Tuuli,LAPPALAINEN,"N(mu=-1.580, sigma=1.015)",1.0148774838322745,-1.5795584598089631
6171,Mariana,MENDOZA CASTILLO,"N(mu=-1.580, sigma=1.089)",1.088699247866223,-1.5802383777772226
3437,Aliaksandra,MISIUKEVICH,"N(mu=-1.582, sigma=0.462)",0.4624952967047863,-1.5815743067675287
4160,Alise,ZVIGULE,"N(mu=-1.596, sigma=0.399)",0.3985645925722395,-1.5958857941770463
11459,Anna,DAVEY,"N(mu=-1.599, sigma=0.518)",0.5181975989866489,-1.5985671047903547
1596,Samantha,LI,"N(mu=-1.601, sigma=0.526)",0.5259559151700537,-1.6006273105786621
4893,Roelien,VAN DE VRIE,"N(mu=-1.610, sigma=0.683)",0.6833535252085479,-1.6102039378794
3439,Daria,TITKINA,"N(mu=-1.613, sigma=1.021)",1.0212173467415109,-1.6132549081888794
11517,Grace,CROWLEY,"N(mu=-1.614, sigma=0.534)",0.5342955514525151,-1.6142951824189782
2841,Olga,NIEMIEC,"N(mu=-1.619, sigma=1.047)",1.046993779765663,-1.618625025314444
5831,Natalia,KUBRAKOVA ,"N(mu=-1.632, sigma=1.216)",1.2159857586563936,-1.6318844622808577
3091,Emma Stöver,WOLLEBAEK,"N(mu=-1.633, sigma=1.047)",1.0465545955905333,-1.6330845434920156
2651,Prateeksha,ARUN,"N(mu=-1.635, sigma=0.471)",0.4711234193160595,-1.6353675194969581
6070,Melissa,GODOWSKI,"N(mu=-1.644, sigma=1.094)",1.0936115824630521,-1.6435282010296814
2488,Lucinda Ann,TURNBULL,"N(mu=-1.649, sigma=0.335)",0.3345720218045183,-1.648983845973742
14556,Zoe,BITTERS,"N(mu=-1.651, sigma=1.059)",1.0591859107284296,-1.6506640006417197
4206,Arantza,LUNA VELASCO,"N(mu=-1.652, sigma=0.520)",0.5197830416817636,-1.651851514365925
3927,Pankaew,PLYPOOLSUP,"N(mu=-1.659, sigma=0.657)",0.6567774819588789,-1.6592902277510269
3137,Luana,RISCADO,"N(mu=-1.661, sigma=0.606)",0.6057179875832082,-1.660735879180299
11998,Zoe,GARCIA MOLINA,"N(mu=-1.668, sigma=0.436)",0.4358528495752526,-1.667524615874674
2106,Heeyeon,PARK,"N(mu=-1.671, sigma=0.275)",0.2753668202213974,-1.6710266982833133
11526,Rachelle,DE CHARMOY,"N(mu=-1.684, sigma=0.726)",0.7264582560932457,-1.6840977287045173
4835,Taylor,CLARKIN,"N(mu=-1.708, sigma=1.189)",1.1894124010906462,-1.7079590242719453
4215,María Fernanda,GONZÁLEZ RÁMIREZ,"N(mu=-1.714, sigma=0.471)",0.47067977700303554,-1.713613670340172
5934,Anna,AGAPONOVA,"N(mu=-1.721, sigma=1.163)",1.1628170661484982,-1.7214239385266987
3164,Victoria,GIMENEZ,"N(mu=-1.728, sigma=1.020)",1.0195423826888772,-1.728412588329505
6311,Zahra,REZAEI,"N(mu=-1.728, sigma=1.093)",1.093160432973092,-1.728417866123533
4858,Larysa,MALYZHENKAVA,"N(mu=-1.730, sigma=0.852)",0.851659541579819,-1.7297646078817117
2796,Janka,MEYER,"N(mu=-1.750, sigma=0.736)",0.7357570570114739,-1.7504356998034214
3434,Volha,RAK,"N(mu=-1.754, sigma=0.601)",0.6007682207808653,-1.7536435209053762
11704,Jayati,GADAMSHETTY,"N(mu=-1.756, sigma=1.015)",1.0149223184577936,-1.7562957542492321
6399,Leanna,LOCKHART,"N(mu=-1.756, sigma=1.054)",1.0542701729554502,-1.7564476491767629
3290,Nurul,IQAMAH,"N(mu=-1.760, sigma=0.518)",0.5176424093636425,-1.7598883536704977
13403,Maya,KLAUNZER,"N(mu=-1.766, sigma=1.028)",1.0278929301215194,-1.7655371306019048
11420,Ignacia,MELLADO QUINTEROS,"N(mu=-1.769, sigma=0.401)",0.4008214263945973,-1.7692658147215115
2706,Sandra,JONSSON,"N(mu=-1.773, sigma=1.017)",1.0166593055874396,-1.7731120274302263
4159,Cirvele,KATRĪNA,"N(mu=-1.777, sigma=0.465)",0.46549410628082755,-1.7767888052569087
2623,Chea,MARAK,"N(mu=-1.780, sigma=1.107)",1.106859525849282,-1.7800037500095105
3729,Erica,GATLAND,"N(mu=-1.791, sigma=1.010)",1.010378928336816,-1.7911067213056673
4180,Panchamaya,TAMANG,"N(mu=-1.800, sigma=0.782)",0.7817945093787797,-1.8003255366152575
13971,Martina,CASTRO,"N(mu=-1.801, sigma=0.742)",0.7417948761026286,-1.8011831639472933
4837,Holly,REID,"N(mu=-1.804, sigma=0.406)",0.4057598580860621,-1.8044874689861528
805,Ana Belén,ARGUDO MARUGAN,"N(mu=-1.813, sigma=0.754)",0.7540329883929736,-1.8129865916631291
6272,Mona,KELLNER,"N(mu=-1.815, sigma=0.837)",0.8367135707487958,-1.814836438785831
7445,Catalina,ACHURY,"N(mu=-1.815, sigma=1.035)",1.0353395843582853,-1.8154362287444088
2420,Petya,GARBOVA,"N(mu=-1.817, sigma=0.544)",0.5443345060046992,-1.816817787806978
1956,Gabby,LAMPNER,"N(mu=-1.835, sigma=1.096)",1.0964948460271435,-1.8349844965460205
2957,Yuzhen,BAIMA,"N(mu=-1.839, sigma=0.471)",0.47131609563198756,-1.8391706621863926
3209,Andrea,ROJAS,"N(mu=-1.841, sigma=0.380)",0.3803080754190736,-1.84144285691299
12802,Nikoline,ÖHRSTRÖM,"N(mu=-1.842, sigma=1.020)",1.0204956476793594,-1.8424840069455959
3565,Farzaneh,SHAHRAVI,"N(mu=-1.846, sigma=1.062)",1.0620709075945363,-1.8461002039697478
4227,Arantza,FERNÁNDEZ GUTIERREZ,"N(mu=-1.848, sigma=0.523)",0.5233183491654191,-1.8476436952044524
11451,Salsabila,SALSABILA,"N(mu=-1.880, sigma=0.528)",0.5280818731205987,-1.8800754819388366
3658,Debbie Zi Jing,TAN ,"N(mu=-1.893, sigma=1.060)",1.0602882057899963,-1.8932227334212461
11779,Phoebe,KENDERDINE,"N(mu=-1.895, sigma=0.739)",0.73928376286202,-1.8952352747541015
2731,Ana-Maria,ZAHARIA ,"N(mu=-1.896, sigma=0.531)",0.5311276720375997,-1.8964605421345633
6085,Teresa,TROYA GIL,"N(mu=-1.897, sigma=0.458)",0.4576133693068798,-1.897236622474491
2141,Hsiu-Ju,LIN,"N(mu=-1.911, sigma=0.520)",0.5202095513430631,-1.910868708527615
6071,Mélissa,LACASSE,"N(mu=-1.942, sigma=1.103)",1.1025756414650163,-1.9424131466621206
6089,Katharina,BACHER,"N(mu=-1.943, sigma=1.258)",1.2575762197760525,-1.9430803212825702
11424,Noelia,VENET GALLEGOS,"N(mu=-1.946, sigma=1.075)",1.0752383462993402,-1.946063670632349
13902,Iris,HEIKKINEN,"N(mu=-1.948, sigma=0.755)",0.7547169833515988,-1.9476759669265111
13237,Lauren,MUKHEIBIR,"N(mu=-1.957, sigma=1.050)",1.0504277831017197,-1.9573150452797958
5521,Sarah,MATTHEWS,"N(mu=-1.973, sigma=1.103)",1.1031526710613766,-1.9730309746402959
4817,Radka,PETKOVA,"N(mu=-1.983, sigma=0.737)",0.7365777411362466,-1.9829768578901217
1651,Riley,GALLOWAY,"N(mu=-1.988, sigma=1.033)",1.0331435242972937,-1.9876812555171255
2053,Haimi,CHO,"N(mu=-1.989, sigma=1.151)",1.1508575091991207,-1.9891939417306994
3364,Assel,MARLENOVA,"N(mu=-1.990, sigma=0.520)",0.5202441833601538,-1.9902800505182494
5935,Alena,ANDREEVA,"N(mu=-2.001, sigma=1.174)",1.1744486407068582,-2.0010177554788817
3152,Patrícia,ANTUNES,"N(mu=-2.005, sigma=0.599)",0.5994034355601752,-2.0054453033965376
3946,Narada,DISYABUT,"N(mu=-2.014, sigma=1.064)",1.0642920128688926,-2.0141424161656394
5964,Yayoi,OGAWA,"N(mu=-2.015, sigma=1.226)",1.226450431109681,-2.0149481975939056
8565,Myrto,PETALIDOU,"N(mu=-2.023, sigma=1.031)",1.031032734999925,-2.0231224929512424
7434,Marcela,AVELLANEDA,"N(mu=-2.070, sigma=1.085)",1.0851669665115733,-2.0697799234020486
7422,Annie A,CÓRDOVA A,"N(mu=-2.076, sigma=1.065)",1.0652546621827164,-2.076428858773567
2049,Jihyeon,JEONG,"N(mu=-2.077, sigma=0.768)",0.7677983389077854,-2.077096235156407
5854,Sara,AICART ORTIZ,"N(mu=-2.077, sigma=0.608)",0.6078963046699751,-2.0774866495895266
13220,Melissa Esther,CHEN CHEN,"N(mu=-2.078, sigma=1.022)",1.0215882692859508,-2.0781981626517085
2665,Sara,ENGQVIST,"N(mu=-2.083, sigma=1.021)",1.0214039597142968,-2.083377602459828
2341,Satomi,TACHIBANA,"N(mu=-2.083, sigma=1.118)",1.1184421386526442,-2.0834442059771834
1366,Daniela,KOTRBOVA,"N(mu=-2.090, sigma=0.380)",0.38030681462042715,-2.089689950776833
13510,Emily,SCOTT,"N(mu=-2.090, sigma=0.754)",0.7540209605133567,-2.090251863610115
1623,Lia,WIECKOWSKI,"N(mu=-2.095, sigma=0.778)",0.7780088583165905,-2.0945533423450406
11455,Elena,VERETENNIKOVA,"N(mu=-2.098, sigma=1.024)",1.0243756724662836,-2.0983262035576993
2490,Roxy,PERRY,"N(mu=-2.102, sigma=0.555)",0.554558718976592,-2.1019194955828575
3098,Sunniva,ØVRE-EIDE,"N(mu=-2.106, sigma=0.620)",0.6203904485986131,-2.1060653297187377
7446,Enache,CATRINEL,"N(mu=-2.109, sigma=1.042)",1.0416568859330801,-2.1087480902308813
3766,Sarah,HAY,"N(mu=-2.118, sigma=1.068)",1.0682314483950928,-2.1182025098817654
1527,Kseniia,MELNYKOVA,"N(mu=-2.128, sigma=0.836)",0.8360587405787163,-2.1277110726969233
3788,Patricia,MEDINA,"N(mu=-2.128, sigma=1.026)",1.0257326329919827,-2.1281709128032036
6233,Ruta,KERSHIULYTE,"N(mu=-2.132, sigma=0.805)",0.8049718586772785,-2.131597169494864
6314,Ebru,DILLI,"N(mu=-2.135, sigma=0.775)",0.7751127206626521,-2.134827425590572
5855,Raelene,COWIE,"N(mu=-2.141, sigma=0.552)",0.5519665042105999,-2.1405552649457933
6326,Or,COHEN,"N(mu=-2.150, sigma=0.552)",0.5523456970759216,-2.1496616233070367
1569,Alison,STEWART-PATTERSON,"N(mu=-2.154, sigma=0.543)",0.5432731719096929,-2.1539228307646057
11541,Adela,BAJEROVA,"N(mu=-2.187, sigma=0.653)",0.6532990367644572,-2.187167614844663
6060,Maria,CELKOVA,"N(mu=-2.191, sigma=0.715)",0.7148268536971573,-2.190773202358315
4080,Begüm,KAZAZİ,"N(mu=-2.197, sigma=1.023)",1.0230335216565767,-2.196981183553614
2082,Nawoo,CHOI,"N(mu=-2.197, sigma=1.111)",1.1109783178136778,-2.197184503281953
3180,Leslie,ROMERO,"N(mu=-2.198, sigma=1.015)",1.0148554895718584,-2.1980372613693793
2848,Aleksandra,MIROSLAW,"N(mu=-2.224, sigma=0.481)",0.48065666229803733,-2.224106574704747
4153,Lotina,DIANA,"N(mu=-2.240, sigma=0.732)",0.7319100501481414,-2.2404891332156485
2227,Wai-Ping,YU,"N(mu=-2.246, sigma=0.404)",0.4037038339040239,-2.246263764972431
1093,Saskia,THOMAS,"N(mu=-2.247, sigma=1.028)",1.0279461660199067,-2.247031479574898
4090,Gülay,BALIK,"N(mu=-2.262, sigma=1.041)",1.0408278539857057,-2.26170173574711
2469,Nitsa,TVAURI ,"N(mu=-2.263, sigma=1.016)",1.0157061111496186,-2.2626934938235217
11614,Bianca,DE MAGALHAES DE CASTRO,"N(mu=-2.280, sigma=0.479)",0.47901194957145843,-2.2798969237688524
5936,Anastasiya,MYROLYUBOVA,"N(mu=-2.285, sigma=1.184)",1.1843380864198063,-2.285167683874837
6419,Maria Del Carmen,MARTINEZ ,"N(mu=-2.292, sigma=1.040)",1.0402654523759425,-2.29153288031875
4836,Amy,LIPSCHULTZ,"N(mu=-2.295, sigma=1.234)",1.233552002174004,-2.2949487903450896
3731,Lucy,WHITEHEAD,"N(mu=-2.328, sigma=1.017)",1.0165097348616252,-2.3276200958226214
2229,Tseng-Shun,WONG,"N(mu=-2.332, sigma=0.476)",0.47639587455618243,-2.3315574318750762
2322,Asami,HARADA,"N(mu=-2.341, sigma=1.217)",1.2170752158907496,-2.3414602350108416
1615,Justine,MCCARNEY,"N(mu=-2.346, sigma=1.073)",1.0734978493099543,-2.3461883055521087
7433,Barbara,GILIC,"N(mu=-2.369, sigma=1.102)",1.1015380443181604,-2.368517101072461
6312,Maryam,ALIKHANI,"N(mu=-2.370, sigma=1.122)",1.1215055220853338,-2.3702692433394335
2235,Wai-Mui,LING,"N(mu=-2.387, sigma=0.614)",0.6139766967633906,-2.3868038538747283
2114,Youjin,CHA,"N(mu=-2.393, sigma=1.017)",1.017265713956313,-2.392826901286454
1517,Tetiana,KOLKOTINA,"N(mu=-2.402, sigma=1.045)",1.04456194608593,-2.4019579861591276
4375,Rugile,TAMOSIUNAITE,"N(mu=-2.420, sigma=0.747)",0.7471160247801109,-2.41992616039572
