,firstname,lastname,current,sigma,mu
4557,Marianne,BLOM BRODERSEN,"N(mu=-1.450, sigma=1.066)",1.0655761870884208,-1.4495832784402818
5982,Boróka,SZÉLL,"N(mu=-1.452, sigma=1.071)",1.0710089732448629,-1.4515147886456459
5593,Kimie,KON,"N(mu=-1.457, sigma=0.492)",0.4915181677520632,-1.4574319353418244
703,Imogen,HORROCKS,"N(mu=-1.464, sigma=0.537)",0.5368691067239793,-1.4639300120742342
3647,Tan,SHI HUI,"N(mu=-1.473, sigma=0.536)",0.536050953912725,-1.4731714555383701
4675,Eleonora,VAN DER PUTTEN,"N(mu=-1.480, sigma=0.708)",0.707810196280926,-1.479844538047224
2270,Yuki,HIROSHIGE,"N(mu=-1.481, sigma=1.039)",1.0392250490582837,-1.4805082932571518
7020,Laura,FERRERO,"N(mu=-1.497, sigma=0.841)",0.8412667010283401,-1.4973337493862715
5978,Dalia,HAMDY,"N(mu=-1.499, sigma=1.098)",1.0977943065015703,-1.4988714846207847
2879,Natalia,KALUCKA,"N(mu=-1.499, sigma=0.372)",0.3723579378931122,-1.4993036689913175
4121,Evdoxia-Aikaterini,KALLIA,"N(mu=-1.499, sigma=0.465)",0.46456430360368123,-1.4994854522670593
6334,"Chi-Heng, Sharon",CHIU,"N(mu=-1.501, sigma=1.113)",1.1131876003254,-1.5014952776201642
2725,Antonia Ioana,TRIFU,"N(mu=-1.511, sigma=0.611)",0.6107402929330785,-1.5105231973054722
6059,Regan,KENNEDY,"N(mu=-1.511, sigma=1.102)",1.1016754219496512,-1.510778236883511
7125,Marina,ANNECCHINI,"N(mu=-1.519, sigma=0.686)",0.685776093523796,-1.5185021113709158
2842,Monika,PROKOPIUK-KAWECKA,"N(mu=-1.520, sigma=1.029)",1.028862653875575,-1.519943168519179
11479,Regine,STORÅ,"N(mu=-1.521, sigma=0.355)",0.35457978680064145,-1.5211659609499246
12296,Arta,MATELSONE,"N(mu=-1.522, sigma=0.610)",0.609682444487872,-1.5222881564133544
7361,Lenke,KUCSERA,"N(mu=-1.530, sigma=0.741)",0.740576244058432,-1.5296708001446362
7378,Andrea,CHLEBOVA,"N(mu=-1.538, sigma=1.036)",1.0356769473299952,-1.537991837231192
3926,Watchareewan,TOMAS,"N(mu=-1.547, sigma=0.635)",0.635095846143056,-1.5465696801202
1447,Tereza,SIRUCKOVA,"N(mu=-1.566, sigma=0.744)",0.7439502091233491,-1.5662057292286606
1526,Nika,POTAPOVA,"N(mu=-1.567, sigma=0.399)",0.3985887511431042,-1.5667482082012036
6172,Erica,CARLSON,"N(mu=-1.569, sigma=0.459)",0.4587512471274333,-1.5692081277964949
6235,Eilleen,JUBES ANGARITA,"N(mu=-1.571, sigma=0.818)",0.8184453136078172,-1.5708509496482863
2420,Petya,GARBOVA,"N(mu=-1.575, sigma=0.389)",0.38855811619787656,-1.5753695945915276
2321,Erina,MIURA,"N(mu=-1.581, sigma=0.631)",0.6308943930600737,-1.5805655272346968
5364,Karin,MAGOG,"N(mu=-1.581, sigma=1.096)",1.0959338048410463,-1.580689487725661
13721,Alexandra,KATERI,"N(mu=-1.582, sigma=0.730)",0.7304040519601261,-1.582014584268616
5768,Anna,KHUDYAKOVA,"N(mu=-1.583, sigma=0.783)",0.7830434919959287,-1.5825913786672665
5781,Olga,MEDVEDIEVA,"N(mu=-1.585, sigma=1.035)",1.0352724653145688,-1.5852958584383936
3509,Nasim,BIYARJOMANDY,"N(mu=-1.587, sigma=0.474)",0.47448179984433947,-1.5870010632726477
5632,Naomi,BUYS,"N(mu=-1.594, sigma=0.651)",0.6507470959204902,-1.5939557017679984
3374,Margarita,AGAMBAYEVA,"N(mu=-1.599, sigma=0.396)",0.39585080171004733,-1.5989193736989087
3646,Goh Hui Chen,JANET,"N(mu=-1.609, sigma=0.763)",0.7629568896127544,-1.6094858058762744
2818,Sanja-Riia,COLLIN,"N(mu=-1.614, sigma=0.602)",0.6015207298181742,-1.614108075571086
14483,Svana,BJARNASON,"N(mu=-1.617, sigma=0.600)",0.5999106253300951,-1.6171988664410744
7131,Karine,PEREZ,"N(mu=-1.624, sigma=1.196)",1.1957068754803757,-1.624371957431881
5782,Aliya,ISKAKOVA,"N(mu=-1.628, sigma=0.547)",0.5471730348204035,-1.6284923924070116
4369,Agniete,BALTRUNE,"N(mu=-1.631, sigma=0.394)",0.39385020472819043,-1.6310164021493245
1599,Olivia,WYETT,"N(mu=-1.634, sigma=0.741)",0.7410586165527907,-1.633742181062445
1493,Alla,MARENYCH,"N(mu=-1.649, sigma=0.603)",0.6026852770122354,-1.6490357577581878
5934,Anna,AGAPONOVA,"N(mu=-1.652, sigma=1.144)",1.1442347428265003,-1.651886607615255
640,Rhoslyn,FRUGTNIET,"N(mu=-1.655, sigma=1.012)",1.0118541989364005,-1.6548174586623743
4560,Linn Karin,STENDAL,"N(mu=-1.663, sigma=1.101)",1.1009103622808862,-1.6633248552323758
8846,Kathrine Elsig,JENSEN,"N(mu=-1.665, sigma=0.766)",0.7661154062204022,-1.6653222908165286
6234,Cindy,SARARAK,"N(mu=-1.671, sigma=1.114)",1.1144808732355425,-1.6709848091635375
4641,Yolanda,SWIERSTRA,"N(mu=-1.673, sigma=1.125)",1.12526064411009,-1.672552318128497
3900,Muykuay,SILVA,"N(mu=-1.682, sigma=0.397)",0.39697503693273695,-1.68156538645772
5380,Ursula,STÖHR,"N(mu=-1.683, sigma=0.699)",0.6991121241379825,-1.6830789455390602
6331,Karla,FERNANDEZ ESPONDA,"N(mu=-1.684, sigma=1.077)",1.076516050780007,-1.6838016221120193
2183,Panka,FARKAS,"N(mu=-1.686, sigma=1.016)",1.0159020630678468,-1.6856268797277687
3439,Daria,TITKINA,"N(mu=-1.689, sigma=1.018)",1.0180109808538946,-1.6893742901321362
4460,Tzveta Konstantin,KOJOUHAROVA,"N(mu=-1.709, sigma=1.240)",1.239871930923389,-1.7090083630656254
6383,Su En,NEO,"N(mu=-1.711, sigma=1.040)",1.0402305123211835,-1.7113887678241049
13815,Natalie,GOH SIHUI,"N(mu=-1.719, sigma=1.040)",1.0402925243134111,-1.7185962867667033
2908,Bianka,JANECKA,"N(mu=-1.726, sigma=0.529)",0.5286826363555496,-1.725846201874878
3981,Amour,PAZ,"N(mu=-1.726, sigma=0.604)",0.6044084282138006,-1.726361037499463
12859,Ema,GALEOVA,"N(mu=-1.734, sigma=0.731)",0.7305893663043456,-1.7339355620357653
4498,Juliette,DESCHAMPS,"N(mu=-1.737, sigma=1.134)",1.133794854393991,-1.7370409662683215
3790,Olga,FEDYUK,"N(mu=-1.742, sigma=0.727)",0.7267313962426686,-1.742117472902057
4571,Natalia,MINAEVA,"N(mu=-1.746, sigma=0.909)",0.9091254559193707,-1.7458527316263137
5529,Jasmin,KREMSER,"N(mu=-1.748, sigma=0.795)",0.7951950111604791,-1.7480641737171163
5361,Jemma,POWELL,"N(mu=-1.750, sigma=0.660)",0.6596964113593684,-1.749506467079178
3832,Liana Nicole,MORA,"N(mu=-1.750, sigma=1.043)",1.0431019960504857,-1.7496347233909295
6171,Mariana,MENDOZA CASTILLO,"N(mu=-1.751, sigma=1.089)",1.0885035165681023,-1.7505048740239535
4160,Alise,ZVIGULE,"N(mu=-1.751, sigma=0.398)",0.3984912266327836,-1.7509916731459845
4858,Larysa,MALYZHENKAVA,"N(mu=-1.754, sigma=0.838)",0.8381477267178158,-1.7535627156210534
3437,Aliaksandra,MISIUKEVICH,"N(mu=-1.756, sigma=0.462)",0.46220818462247115,-1.7555892628461212
4221,Valeria,MACIAS FERREIRA,"N(mu=-1.766, sigma=0.734)",0.7337528227513366,-1.7659606407041193
8577,Johanna,SÖRBOM,"N(mu=-1.768, sigma=1.017)",1.0166431847091153,-1.7676211248384854
1596,Samantha,LI,"N(mu=-1.770, sigma=0.526)",0.5256394245388007,-1.769826380555844
5075,Sheila,JENSEN,"N(mu=-1.770, sigma=0.508)",0.5076160575170661,-1.7699123149677711
5887,Clarrie,LAM,"N(mu=-1.775, sigma=0.371)",0.3708332911991357,-1.7750886687663152
13762,Tuuli,LAPPALAINEN,"N(mu=-1.775, sigma=1.015)",1.0148328320489923,-1.7751229153375143
4893,Roelien,VAN DE VRIE,"N(mu=-1.776, sigma=0.676)",0.6760134764501367,-1.7755524405790812
4962,Katherine,MILLS,"N(mu=-1.780, sigma=0.298)",0.29842815464645767,-1.7801212492889393
11459,Anna,DAVEY,"N(mu=-1.788, sigma=0.518)",0.5180903640163134,-1.7882825207225228
7096,Judith,HIRSCH,"N(mu=-1.793, sigma=0.848)",0.847611544355614,-1.793095938252996
2841,Olga,NIEMIEC,"N(mu=-1.796, sigma=1.047)",1.0467890470988452,-1.7961343049540077
5206,Vanessa,VALENTIM,"N(mu=-1.804, sigma=1.110)",1.1102734994263064,-1.803500086079201
11517,Grace,CROWLEY,"N(mu=-1.813, sigma=0.534)",0.5342092712233484,-1.8131815845197778
2651,Prateeksha,ARUN,"N(mu=-1.828, sigma=0.471)",0.4710689510961587,-1.8284225645933394
3091,Emma Stöver,WOLLEBAEK,"N(mu=-1.829, sigma=1.046)",1.0464783091890968,-1.8291345523909304
2488,Lucinda Ann,TURNBULL,"N(mu=-1.834, sigma=0.335)",0.33450917763068283,-1.834288368583558
5348,Suet-Man,LI,"N(mu=-1.837, sigma=0.832)",0.832070712161572,-1.836847117134121
6070,Melissa,GODOWSKI,"N(mu=-1.837, sigma=1.093)",1.0928549343645582,-1.8371612946476334
3137,Luana,RISCADO,"N(mu=-1.844, sigma=0.605)",0.6054390636825268,-1.8440879392131644
14556,Zoe,BITTERS,"N(mu=-1.846, sigma=1.059)",1.0589729819585973,-1.8461936282871485
4206,Arantza,LUNA VELASCO,"N(mu=-1.848, sigma=0.520)",0.5197378460980518,-1.8477812967230896
3927,Pankaew,PLYPOOLSUP,"N(mu=-1.852, sigma=0.656)",0.6559912546159313,-1.8515729647643884
5963,Mai,TONEGI,"N(mu=-1.852, sigma=1.165)",1.1647319612087426,-1.8516817411138178
2106,Heeyeon,PARK,"N(mu=-1.855, sigma=0.275)",0.2752090220701003,-1.854576603810707
11998,Zoe,GARCIA MOLINA,"N(mu=-1.867, sigma=0.436)",0.43579386830176603,-1.8671459830474486
7379,Amanda,WOODS,"N(mu=-1.868, sigma=1.041)",1.0408532731346323,-1.8684017720954413
11526,Rachelle,DE CHARMOY,"N(mu=-1.875, sigma=0.726)",0.726357743330601,-1.8745009534576254
2419,Maria,GEORGIEVA,"N(mu=-1.878, sigma=0.970)",0.9700714299305865,-1.878392914434128
7146,Auriana,BEAUTE,"N(mu=-1.880, sigma=1.228)",1.228366197882266,-1.8795743750707217
3164,Victoria,GIMENEZ,"N(mu=-1.883, sigma=1.019)",1.0188547158485086,-1.8827826023437608
3434,Volha,RAK,"N(mu=-1.888, sigma=0.600)",0.5999759744151865,-1.8876989675785398
6311,Zahra,REZAEI,"N(mu=-1.888, sigma=1.091)",1.0913142699604597,-1.8879659290868862
4835,Taylor,CLARKIN,"N(mu=-1.888, sigma=1.187)",1.1871275262141,-1.8882704195546516
5126,Sabine,KNABL,"N(mu=-1.901, sigma=0.789)",0.7893722825550369,-1.9010717007044189
4215,María Fernanda,GONZÁLEZ RÁMIREZ,"N(mu=-1.911, sigma=0.471)",0.470610520353382,-1.9114389801576588
4159,Cirvele,KATRĪNA,"N(mu=-1.915, sigma=0.465)",0.46506033245522,-1.9148419819572375
2796,Janka,MEYER,"N(mu=-1.916, sigma=0.736)",0.7355230899935534,-1.9155345120003826
11704,Jayati,GADAMSHETTY,"N(mu=-1.940, sigma=1.015)",1.0147735159400966,-1.9403823622480456
5935,Alena,ANDREEVA,"N(mu=-1.942, sigma=1.156)",1.1558559017151544,-1.9422204118412048
6399,Leanna,LOCKHART,"N(mu=-1.943, sigma=1.054)",1.0540472052759446,-1.9430185233163126
2706,Sandra,JONSSON,"N(mu=-1.945, sigma=1.016)",1.0163147865414066,-1.9447123031556315
3290,Nurul,IQAMAH,"N(mu=-1.948, sigma=0.518)",0.5175211883409921,-1.9476906414108588
7445,Catalina,ACHURY,"N(mu=-1.950, sigma=1.035)",1.0347247439701885,-1.949908789722506
13403,Maya,KLAUNZER,"N(mu=-1.960, sigma=1.028)",1.02780541153252,-1.960055967697445
2623,Chea,MARAK,"N(mu=-1.964, sigma=1.106)",1.1058528376023193,-1.9638368873508327
11420,Ignacia,MELLADO QUINTEROS,"N(mu=-1.968, sigma=0.401)",0.40078171248714045,-1.9681793356226174
3729,Erica,GATLAND,"N(mu=-1.970, sigma=1.010)",1.0102793778971775,-1.9699013377410513
4837,Holly,REID,"N(mu=-1.977, sigma=0.404)",0.4041141100230405,-1.976515754075417
4992,Yuko,SAKAKIBARA,"N(mu=-1.982, sigma=0.593)",0.5925369466641726,-1.981990378779212
4180,Panchamaya,TAMANG,"N(mu=-1.983, sigma=0.781)",0.7813222337066293,-1.9833090756997838
4674,Emma,HAWKE,"N(mu=-1.984, sigma=0.337)",0.33663823086248384,-1.9839752423960333
5855,Raelene,COWIE,"N(mu=-1.985, sigma=0.539)",0.5390965881074303,-1.9851811572765803
13971,Martina,CASTRO,"N(mu=-1.998, sigma=0.742)",0.7416946279885402,-1.9977560574203868
6272,Mona,KELLNER,"N(mu=-1.998, sigma=0.838)",0.8380799810424249,-1.998202527552203
805,Ana Belén,ARGUDO MARUGAN,"N(mu=-2.006, sigma=0.754)",0.7538699073338307,-2.0059666090160033
3209,Andrea,ROJAS,"N(mu=-2.007, sigma=0.379)",0.37930042505664135,-2.0065118986505865
1956,Gabby,LAMPNER,"N(mu=-2.023, sigma=1.096)",1.0956361440481923,-2.023166682202203
3565,Farzaneh,SHAHRAVI,"N(mu=-2.026, sigma=1.062)",1.0618712777535402,-2.0255962022679412
2957,Yuzhen,BAIMA,"N(mu=-2.027, sigma=0.471)",0.47116496141813424,-2.0274368737674093
12802,Nikoline,ÖHRSTRÖM,"N(mu=-2.035, sigma=1.020)",1.0204379001774218,-2.0347553859824434
4227,Arantza,FERNÁNDEZ GUTIERREZ,"N(mu=-2.043, sigma=0.523)",0.5232588829430265,-2.042681362215605
6085,Teresa,TROYA GIL,"N(mu=-2.047, sigma=0.457)",0.4568527827861013,-2.047457432940583
5430,Marine,SOUCHE,"N(mu=-2.064, sigma=1.335)",1.3349533067599457,-2.0636636073872983
2731,Ana-Maria,ZAHARIA ,"N(mu=-2.065, sigma=0.530)",0.5301768292855276,-2.0652746367025596
3658,Debbie Zi Jing,TAN ,"N(mu=-2.067, sigma=1.060)",1.059704831603461,-2.0674784240011554
11451,Salsabila,SALSABILA,"N(mu=-2.068, sigma=0.528)",0.5279198284057047,-2.0675935713682736
4698,Bai-Le,HUANG,"N(mu=-2.082, sigma=1.138)",1.1376255973508786,-2.082082920554273
11779,Phoebe,KENDERDINE,"N(mu=-2.093, sigma=0.739)",0.7392355707259355,-2.0930942667160983
7434,Marcela,AVELLANEDA,"N(mu=-2.095, sigma=1.072)",1.0719042384986073,-2.094948123969196
2141,Hsiu-Ju,LIN,"N(mu=-2.096, sigma=0.520)",0.5201723439309731,-2.095724768721432
5103,Laure,MATHIEU,"N(mu=-2.118, sigma=1.253)",1.2533716375799948,-2.1182651926413536
6089,Katharina,BACHER,"N(mu=-2.123, sigma=1.254)",1.2539078767080838,-2.123293643680865
5854,Sara,AICART ORTIZ,"N(mu=-2.127, sigma=0.524)",0.5240539565397164,-2.127463328049079
11424,Noelia,VENET GALLEGOS,"N(mu=-2.136, sigma=1.075)",1.0749512388712588,-2.1355958057358504
6071,Mélissa,LACASSE,"N(mu=-2.137, sigma=1.102)",1.1015786893115687,-2.1370126146034285
13902,Iris,HEIKKINEN,"N(mu=-2.146, sigma=0.755)",0.7545704909620473,-2.145551856294208
5205,Gyong-Im,YUN,"N(mu=-2.148, sigma=1.122)",1.121816241749309,-2.147559514915119
13237,Lauren,MUKHEIBIR,"N(mu=-2.152, sigma=1.050)",1.0503105274925013,-2.152252044253425
5505,Gabriela,DOBROTA,"N(mu=-2.169, sigma=1.039)",1.0394693727779378,-2.1687238597360055
1651,Riley,GALLOWAY,"N(mu=-2.170, sigma=1.033)",1.032796563711804,-2.169588298760208
3364,Assel,MARLENOVA,"N(mu=-2.175, sigma=0.520)",0.5200921364437864,-2.174611566780716
2053,Haimi,CHO,"N(mu=-2.179, sigma=1.151)",1.150518337902223,-2.1793578890683385
3152,Patrícia,ANTUNES,"N(mu=-2.190, sigma=0.599)",0.5993012261069757,-2.19017411096707
5831,Natalia,KUBRAKOVA ,"N(mu=-2.191, sigma=1.182)",1.182372182445536,-2.1906558179454767
3946,Narada,DISYABUT,"N(mu=-2.194, sigma=1.064)",1.0641085153180918,-2.1935208571617517
8565,Myrto,PETALIDOU,"N(mu=-2.212, sigma=1.031)",1.0308500427120448,-2.2121518143720134
4817,Radka,PETKOVA,"N(mu=-2.229, sigma=0.734)",0.7340502882870592,-2.2291105401683455
5671,Lucy,GRIFFITHS,"N(mu=-2.231, sigma=1.106)",1.1060053155850353,-2.231309696788159
2049,Jihyeon,JEONG,"N(mu=-2.234, sigma=0.767)",0.7669066430702864,-2.234171563342561
5936,Anastasiya,MYROLYUBOVA,"N(mu=-2.237, sigma=1.165)",1.164765296514926,-2.2372685355048545
7446,Enache,CATRINEL,"N(mu=-2.239, sigma=1.041)",1.0408674626447452,-2.2392274684661126
1366,Daniela,KOTRBOVA,"N(mu=-2.239, sigma=0.380)",0.3797895232460929,-2.239364353738482
5767,Mila,GORDEEVA,"N(mu=-2.250, sigma=0.789)",0.7894883357351347,-2.2498327140222654
2665,Sara,ENGQVIST,"N(mu=-2.251, sigma=1.021)",1.0210047411194465,-2.251216698355143
2341,Satomi,TACHIBANA,"N(mu=-2.266, sigma=1.117)",1.1174575003432121,-2.265925686834274
13220,Melissa Esther,CHEN CHEN,"N(mu=-2.270, sigma=1.022)",1.0215032735214686,-2.2701931129440323
6314,Ebru,DILLI,"N(mu=-2.273, sigma=0.774)",0.7737746419955089,-2.272766910628519
11455,Elena,VERETENNIKOVA,"N(mu=-2.280, sigma=1.024)",1.0240440245870288,-2.2798810691414007
5676,Eva,KOVACOVA,"N(mu=-2.286, sigma=1.176)",1.1755308429677007,-2.2858756282781356
3788,Patricia,MEDINA,"N(mu=-2.287, sigma=1.025)",1.0254024817460596,-2.286513643591868
7422,Annie A,CÓRDOVA A,"N(mu=-2.287, sigma=1.057)",1.0569198374835211,-2.2872077503833936
2490,Roxy,PERRY,"N(mu=-2.288, sigma=0.554)",0.5542889259329159,-2.2877634479106037
13510,Emily,SCOTT,"N(mu=-2.289, sigma=0.754)",0.7539085637805907,-2.2887187494426455
1623,Lia,WIECKOWSKI,"N(mu=-2.289, sigma=0.778)",0.7777789907423346,-2.289222934841705
6233,Ruta,KERSHIULYTE,"N(mu=-2.292, sigma=0.795)",0.7953273921811401,-2.291519818897966
3766,Sarah,HAY,"N(mu=-2.292, sigma=1.068)",1.0677268318218955,-2.292185295671911
3098,Sunniva,ØVRE-EIDE,"N(mu=-2.299, sigma=0.620)",0.6203825340579361,-2.2992122545521814
4559,Ulla,WALDER,"N(mu=-2.304, sigma=0.597)",0.5972679529154605,-2.3040992371002473
5865,Margaux,HILLY,"N(mu=-2.307, sigma=1.642)",1.6424152887366845,-2.307169022365773
4549,Luisa,IOVANE,"N(mu=-2.307, sigma=1.258)",1.258351932672624,-2.3074712075825135
6326,Or,COHEN,"N(mu=-2.309, sigma=0.553)",0.5525154015603795,-2.309467645281269
1527,Kseniia,MELNYKOVA,"N(mu=-2.330, sigma=0.835)",0.8350746475065807,-2.330151256422619
4153,Lotina,DIANA,"N(mu=-2.340, sigma=0.730)",0.7301825777549025,-2.3395163489971535
1569,Alison,STEWART-PATTERSON,"N(mu=-2.344, sigma=0.543)",0.5429046298963364,-2.3436905827265604
7375,Marah,BRAGDON,"N(mu=-2.345, sigma=1.047)",1.0474662212583639,-2.3449113519427924
6060,Maria,CELKOVA,"N(mu=-2.348, sigma=0.712)",0.711661687332312,-2.347692609707081
4080,Begüm,KAZAZİ,"N(mu=-2.363, sigma=1.023)",1.0226225191475613,-2.363258147099476
5856,Cosima,WILLI,"N(mu=-2.364, sigma=0.855)",0.854980574093368,-2.3635909988935992
7433,Barbara,GILIC,"N(mu=-2.376, sigma=1.085)",1.0851953776119083,-2.3757313643069438
3180,Leslie,ROMERO,"N(mu=-2.377, sigma=1.015)",1.0147864554567516,-2.3768009649798545
11541,Adela,BAJEROVA,"N(mu=-2.381, sigma=0.653)",0.6530125434232591,-2.3813892816851774
2082,Nawoo,CHOI,"N(mu=-2.388, sigma=1.110)",1.110242143815055,-2.3878343890499427
5070,Nino,TCHARKVIANI,"N(mu=-2.394, sigma=1.127)",1.1273765351464033,-2.393548268299006
7147,Elodie,CHAZAUD,"N(mu=-2.400, sigma=1.278)",1.2778130082969879,-2.400041577043194
2848,Aleksandra,MIROSLAW,"N(mu=-2.405, sigma=0.481)",0.4805625750635417,-2.40450564204349
1093,Saskia,THOMAS,"N(mu=-2.406, sigma=1.028)",1.02769933555766,-2.4063718179259737
4558,Abigail,MAY,"N(mu=-2.421, sigma=1.242)",1.2418431582357012,-2.4208748814519803
2227,Wai-Ping,YU,"N(mu=-2.425, sigma=0.404)",0.40354803412552215,-2.425374944197058
2469,Nitsa,TVAURI ,"N(mu=-2.441, sigma=1.016)",1.0156406727212097,-2.4414702822895493
4090,Gülay,BALIK,"N(mu=-2.443, sigma=1.040)",1.0404797718123169,-2.442541513706987
4836,Amy,LIPSCHULTZ,"N(mu=-2.471, sigma=1.231)",1.231306019741123,-2.470919183257219
6419,Maria Del Carmen,MARTINEZ ,"N(mu=-2.472, sigma=1.040)",1.0399615234096193,-2.4719432102981793
11614,Bianca,DE MAGALHAES DE CASTRO,"N(mu=-2.476, sigma=0.479)",0.47894826854090017,-2.4759420687436466
3731,Lucy,WHITEHEAD,"N(mu=-2.506, sigma=1.016)",1.0164483104261908,-2.5064313125173876
4561,Lou,WALLIN,"N(mu=-2.516, sigma=0.641)",0.6406339618993991,-2.5158809815564416
6312,Maryam,ALIKHANI,"N(mu=-2.516, sigma=1.119)",1.1186554576074121,-2.5159116196540876
1615,Justine,MCCARNEY,"N(mu=-2.520, sigma=1.073)",1.0730808899248452,-2.5201344883357084
5769,Anamaria,BOGACIU,"N(mu=-2.524, sigma=0.685)",0.6848011193099799,-2.5237387027580174
2229,Tseng-Shun,WONG,"N(mu=-2.529, sigma=0.476)",0.4763424333253494,-2.529100520439247
2322,Asami,HARADA,"N(mu=-2.530, sigma=1.216)",1.2157314994320156,-2.5295729604839896
5964,Yayoi,OGAWA,"N(mu=-2.537, sigma=1.196)",1.1960501901480405,-2.5369243838447146
5937,Elena,DMITRYEVA         ,"N(mu=-2.538, sigma=1.171)",1.1708314655535954,-2.537852171143969
5303,Irene,PIEPER,"N(mu=-2.552, sigma=0.490)",0.48988770815905835,-2.552346905314394
2114,Youjin,CHA,"N(mu=-2.572, sigma=1.017)",1.0172086253761732,-2.5716942756980607
3479,Bahareh,BADRABADI,"N(mu=-2.579, sigma=1.033)",1.0327074110025318,-2.579474047962962
1517,Tetiana,KOLKOTINA,"N(mu=-2.582, sigma=1.044)",1.0442194228243165,-2.5823539888211298
2235,Wai-Mui,LING,"N(mu=-2.585, sigma=0.614)",0.6139361900328127,-2.585133210038678
13974,Matilde,CABEZAS,"N(mu=-2.614, sigma=1.029)",1.0287662289089419,-2.6136526827975834
4375,Rugile,TAMOSIUNAITE,"N(mu=-2.617, sigma=0.747)",0.7470767254439503,-2.6174136835189636
6398,Sofia,HEINZE CACHO,"N(mu=-2.624, sigma=0.586)",0.5860872072227279,-2.62378826161339
12484,Elizabeth,SEPULVEDA,"N(mu=-2.632, sigma=0.292)",0.29162371302297463,-2.6322346732425457
1818,Sarah,PEARCE,"N(mu=-2.655, sigma=0.711)",0.7112219395971494,-2.6554474784659536
6358,Margarita,MARSANOVA,"N(mu=-2.658, sigma=1.050)",1.0498938270353193,-2.6583023640541965
5521,Sarah,MATTHEWS,"N(mu=-2.698, sigma=0.669)",0.6690966049131873,-2.697624143819414
5304,Véronique,POULHES,"N(mu=-2.700, sigma=1.286)",1.2855697932680992,-2.6996640000947414
2625,Siddhi Shekhar,MANERIKAR ,"N(mu=-2.705, sigma=0.634)",0.6342297765940621,-2.7049054816222906
1536,Yelyzaveta,LAVRYKOVA,"N(mu=-2.718, sigma=1.102)",1.1015879936149349,-2.7176432644988804
3918,Alejandra,INZUNZA,"N(mu=-2.722, sigma=1.019)",1.0194013791348384,-2.7218434335895223
7415,Anastassiya,BRYAKINA,"N(mu=-2.722, sigma=0.845)",0.8454131260368323,-2.7219062338515827
12871,Nur,KHALISHAH,"N(mu=-2.722, sigma=1.130)",1.129906692807677,-2.7219290159910425
1543,Yevheniia,CHERNIAVSKA,"N(mu=-2.737, sigma=0.553)",0.552566323520752,-2.736781305621607
6384,Catherine,BRUNEL-GUITTON,"N(mu=-2.777, sigma=1.099)",1.0990004677623433,-2.7772396807644704
2672,Tove,WÅHLIN,"N(mu=-2.794, sigma=0.651)",0.6506126140622122,-2.793694657947446
5843,Filiz,KARAKULAK V.D.B.KAAG,"N(mu=-2.810, sigma=1.333)",1.332973222018009,-2.809854964546712
1605,Kristina,JELLEMA,"N(mu=-2.839, sigma=0.777)",0.7766226258719305,-2.839210552719042
3464,Farnaz,ESMAEILZADEH,"N(mu=-2.839, sigma=0.850)",0.8500810228034261,-2.8393749745813217
6313,Anna,DULARIDZE,"N(mu=-2.850, sigma=1.132)",1.13200697849409,-2.8501109514698975
11824,Mia,WEEDA,"N(mu=-2.856, sigma=0.760)",0.7596744980735678,-2.855857035080566
14013,Silvana Lourdes,LEYTON MATTO,"N(mu=-2.859, sigma=1.034)",1.0341746699519099,-2.859364654765084
5133,Sian,OAKLEY,"N(mu=-2.860, sigma=0.619)",0.6186362841218982,-2.8598255816244884
11616,Jennifer Marie,DE LA TORRE ,"N(mu=-2.864, sigma=0.765)",0.764667308802213,-2.8635126151624206
6400,Sue,BRUMM,"N(mu=-2.866, sigma=0.836)",0.8362211970407502,-2.866372408865421
5656,Maja,LOZIC,"N(mu=-2.874, sigma=0.870)",0.869628157789458,-2.874072537676751
3454,Maryia,VERNIKOUSKAYA,"N(mu=-2.879, sigma=1.053)",1.0527254998208317,-2.879484630714992
11523,Shifra,BEN AVRAHAM,"N(mu=-2.885, sigma=1.056)",1.0559881195698306,-2.8846055068864205
3921,Antonia,VALENZUELA,"N(mu=-2.905, sigma=1.023)",1.0229035470228813,-2.9049483562777016
12906,Doriane,SARAMANDIF,"N(mu=-2.924, sigma=0.654)",0.6535868133963822,-2.9237147880798813
3133,Janine,CARDOSO,"N(mu=-2.935, sigma=0.590)",0.5899468191764969,-2.9350847609959714
7148,Aicha,HABBOUSE,"N(mu=-2.940, sigma=1.316)",1.3157688952933477,-2.9399275592240675
4135,Danai,VALSAMIDI,"N(mu=-2.961, sigma=1.041)",1.0407001661682265,-2.961063379202402
4072,Lara,ÖZAK,"N(mu=-2.962, sigma=0.610)",0.6102520953224283,-2.9617404217152083
7447,Flor De Luna,PAZAN,"N(mu=-2.975, sigma=1.060)",1.0595850495988768,-2.9745640637682325
2783,Katarína,PIVOŇKOVÁ,"N(mu=-2.978, sigma=1.043)",1.042734155934915,-2.9782113220836726
2526,Leah,JEFFRIES,"N(mu=-2.978, sigma=0.743)",0.7434846070820514,-2.9783610807219727
4005,Yael,BAHARAD,"N(mu=-2.982, sigma=1.183)",1.1829839172075842,-2.981935499589856
5515,Annina,GUGGISBERG,"N(mu=-2.986, sigma=1.065)",1.064696968706489,-2.9856791594321708
2857,Patrycja,CHUDZIAK,"N(mu=-3.013, sigma=0.383)",0.3834799740743694,-3.013370807058337
